scenario (-),iteration (-),cmd_id (-),origin_cycle (-),bus (-),h4_ts_sent (epoch_s),h1_ts_received (epoch_s),control_latency (s)
dos_light,iteration_3,17,19,2,1780260034.559065,1780260036.461554,1.902489
dos_light,iteration_3,17,19,3,1780260034.559065,1780260036.461554,1.902489
dos_light,iteration_3,17,19,4,1780260034.559065,1780260036.461554,1.902489
dos_light,iteration_3,17,19,5,1780260034.559065,1780260036.461554,1.902489
dos_light,iteration_3,18,20,1,1780260035.560663,1780260037.463685,1.903022
dos_light,iteration_3,18,20,2,1780260035.560663,1780260037.463685,1.903022
dos_light,iteration_3,18,20,3,1780260035.560663,1780260037.463685,1.903022
dos_light,iteration_3,18,20,4,1780260035.560663,1780260037.463685,1.903022
dos_light,iteration_3,18,20,5,1780260035.560663,1780260037.463685,1.903022
dos_light,iteration_3,19,21,1,1780260036.559963,1780260038.464309,1.904346
dos_light,iteration_3,19,21,2,1780260036.559963,1780260038.464309,1.904346
dos_light,iteration_3,19,21,3,1780260036.559963,1780260038.464309,1.904346
dos_light,iteration_3,19,21,4,1780260036.559963,1780260038.464309,1.904346
dos_light,iteration_3,19,21,5,1780260036.559963,1780260038.464309,1.904346
dos_light,iteration_3,20,22,1,1780260037.645890,1780260039.465495,1.819605
dos_light,iteration_3,20,22,2,1780260037.645890,1780260039.465495,1.819605
dos_light,iteration_3,20,22,3,1780260037.645890,1780260039.465495,1.819605
dos_light,iteration_3,20,22,4,1780260037.645890,1780260039.465495,1.819605
dos_light,iteration_3,20,22,5,1780260037.645890,1780260039.465495,1.819605
dos_light,iteration_3,21,23,1,1780260038.632084,1780260040.466127,1.834043
dos_light,iteration_3,21,23,2,1780260038.632084,1780260040.466127,1.834043
dos_light,iteration_3,21,23,3,1780260038.632084,1780260040.466127,1.834043
dos_light,iteration_3,21,23,4,1780260038.632084,1780260040.466127,1.834043
dos_light,iteration_3,21,23,5,1780260038.632084,1780260040.466127,1.834043
dos_light,iteration_3,22,24,1,1780260039.658345,1780260041.466552,1.808207
dos_light,iteration_3,22,24,2,1780260039.658345,1780260041.466552,1.808207
dos_light,iteration_3,22,24,3,1780260039.658345,1780260041.466552,1.808207
dos_light,iteration_3,22,24,4,1780260039.658345,1780260041.466552,1.808207
dos_light,iteration_3,22,24,5,1780260039.658345,1780260041.466552,1.808207
dos_light,iteration_3,23,25,1,1780260040.638452,1780260042.466718,1.828266
dos_light,iteration_3,23,25,2,1780260040.638452,1780260042.466718,1.828266
dos_light,iteration_3,23,25,3,1780260040.638452,1780260042.466718,1.828266
dos_light,iteration_3,23,25,4,1780260040.638452,1780260042.466718,1.828266
dos_light,iteration_3,23,25,5,1780260040.638452,1780260042.466718,1.828266
dos_light,iteration_3,24,26,1,1780260041.662462,1780260043.468503,1.806041
dos_light,iteration_3,24,26,2,1780260041.662462,1780260043.468503,1.806041
dos_light,iteration_3,24,26,3,1780260041.662462,1780260043.468503,1.806041
dos_light,iteration_3,24,26,4,1780260041.662462,1780260043.468503,1.806041
dos_light,iteration_3,24,26,5,1780260041.662462,1780260043.468503,1.806041
dos_light,iteration_3,25,27,1,1780260042.657170,1780260044.469583,1.812413
dos_light,iteration_3,25,27,2,1780260042.657170,1780260044.469583,1.812413
dos_light,iteration_3,25,27,3,1780260042.657170,1780260044.469583,1.812413
dos_light,iteration_3,25,27,4,1780260042.657170,1780260044.469583,1.812413
dos_light,iteration_3,25,27,5,1780260042.657170,1780260044.469583,1.812413
dos_light,iteration_3,26,28,1,1780260043.656891,1780260045.470481,1.813590
dos_light,iteration_3,26,28,2,1780260043.656891,1780260045.470481,1.813590
dos_light,iteration_3,26,28,3,1780260043.656891,1780260045.470481,1.813590
dos_light,iteration_3,26,28,4,1780260043.656891,1780260045.470481,1.813590
dos_light,iteration_3,26,28,5,1780260043.656891,1780260045.470481,1.813590
dos_light,iteration_3,27,29,1,1780260044.650715,1780260046.471979,1.821264
dos_light,iteration_3,27,29,2,1780260044.650715,1780260046.471979,1.821264
dos_light,iteration_3,27,29,3,1780260044.650715,1780260046.471979,1.821264
dos_light,iteration_3,27,29,4,1780260044.650715,1780260046.471979,1.821264
dos_light,iteration_3,27,29,5,1780260044.650715,1780260046.471979,1.821264
dos_light,iteration_3,28,30,1,1780260045.651740,1780260047.472487,1.820747
dos_light,iteration_3,28,30,2,1780260045.651740,1780260047.472487,1.820747
dos_light,iteration_3,28,30,3,1780260045.651740,1780260047.472487,1.820747
dos_light,iteration_3,28,30,4,1780260045.651740,1780260047.472487,1.820747
dos_light,iteration_3,28,30,5,1780260045.651740,1780260047.472487,1.820747
dos_light,iteration_3,29,31,1,1780260046.633368,1780260048.476304,1.842936
dos_light,iteration_3,29,31,2,1780260046.633368,1780260048.476304,1.842936
dos_light,iteration_3,29,31,3,1780260046.633368,1780260048.476304,1.842936
dos_light,iteration_3,29,31,4,1780260046.633368,1780260048.476304,1.842936
dos_light,iteration_3,29,31,5,1780260046.633368,1780260048.476304,1.842936
dos_light,iteration_3,30,32,1,1780260047.643182,1780260049.478069,1.834887
dos_light,iteration_3,30,32,2,1780260047.643182,1780260049.478069,1.834887
dos_light,iteration_3,30,32,3,1780260047.643182,1780260049.478069,1.834887
dos_light,iteration_3,30,32,4,1780260047.643182,1780260049.478069,1.834887
dos_light,iteration_3,30,32,5,1780260047.643182,1780260049.478069,1.834887
dos_light,iteration_3,31,33,1,1780260048.655303,1780260050.478946,1.823643
dos_light,iteration_3,31,33,2,1780260048.655303,1780260050.478946,1.823643
dos_light,iteration_3,31,33,3,1780260048.655303,1780260050.478946,1.823643
dos_light,iteration_3,31,33,4,1780260048.655303,1780260050.478946,1.823643
dos_light,iteration_3,31,33,5,1780260048.655303,1780260050.478946,1.823643
dos_light,iteration_3,32,34,1,1780260049.720406,1780260051.479155,1.758749
dos_light,iteration_3,32,34,2,1780260049.720406,1780260051.479155,1.758749
dos_light,iteration_3,32,34,3,1780260049.720406,1780260051.479155,1.758749
dos_light,iteration_3,32,34,4,1780260049.720406,1780260051.479155,1.758749
dos_light,iteration_3,32,34,5,1780260049.720406,1780260051.479155,1.758749
dos_light,iteration_3,33,35,1,1780260050.692619,1780260052.482103,1.789484
dos_light,iteration_3,33,35,2,1780260050.692619,1780260052.482103,1.789484
dos_light,iteration_3,33,35,3,1780260050.692619,1780260052.482103,1.789484
dos_light,iteration_3,33,35,4,1780260050.692619,1780260052.482103,1.789484
dos_light,iteration_3,33,35,5,1780260050.692619,1780260052.482103,1.789484
dos_light,iteration_3,34,36,1,1780260051.706458,1780260053.482183,1.775725
dos_light,iteration_3,34,36,2,1780260051.706458,1780260053.482183,1.775725
dos_light,iteration_3,34,36,3,1780260051.706458,1780260053.482183,1.775725
dos_light,iteration_3,34,36,4,1780260051.706458,1780260053.482183,1.775725
dos_light,iteration_3,34,36,5,1780260051.706458,1780260053.482183,1.775725
dos_light,iteration_3,35,38,1,1780260052.746101,1780260055.484118,2.738017
dos_light,iteration_3,35,38,2,1780260052.746101,1780260055.484118,2.738017
dos_light,iteration_3,35,38,3,1780260052.746101,1780260055.484118,2.738017
dos_light,iteration_3,35,38,4,1780260052.746101,1780260055.484118,2.738017
dos_light,iteration_3,35,38,5,1780260052.746101,1780260055.484118,2.738017
dos_light,iteration_3,36,39,1,1780260054.739377,1780260056.486514,1.747137
dos_light,iteration_3,36,39,2,1780260054.739377,1780260056.486514,1.747137
dos_light,iteration_3,36,39,3,1780260054.739377,1780260056.486514,1.747137
dos_light,iteration_3,36,39,4,1780260054.739377,1780260056.486514,1.747137
dos_light,iteration_3,36,39,5,1780260054.739377,1780260056.486514,1.747137
dos_light,iteration_3,37,40,1,1780260055.740265,1780260057.487062,1.746797
dos_light,iteration_3,37,40,2,1780260055.740265,1780260057.487062,1.746797
dos_light,iteration_3,37,40,3,1780260055.740265,1780260057.487062,1.746797
dos_light,iteration_3,37,40,4,1780260055.740265,1780260057.487062,1.746797
dos_light,iteration_3,37,40,5,1780260055.740265,1780260057.487062,1.746797
dos_light,iteration_3,38,41,1,1780260056.778646,1780260058.488212,1.709566
dos_light,iteration_3,38,41,2,1780260056.778646,1780260058.488212,1.709566
dos_light,iteration_3,38,41,3,1780260056.778646,1780260058.488212,1.709566
dos_light,iteration_3,38,41,4,1780260056.778646,1780260058.488212,1.709566
dos_light,iteration_3,38,41,5,1780260056.778646,1780260058.488212,1.709566
dos_light,iteration_3,39,43,1,1780260057.719861,1780260059.488764,1.768903
dos_light,iteration_3,39,43,2,1780260057.719861,1780260059.488764,1.768903
dos_light,iteration_3,39,43,3,1780260057.719861,1780260059.488764,1.768903
dos_light,iteration_3,39,43,4,1780260057.719861,1780260059.488764,1.768903
dos_light,iteration_3,39,43,5,1780260057.719861,1780260059.488764,1.768903
dos_light,iteration_3,40,44,1,1780260058.789871,1780260060.490988,1.701117
dos_light,iteration_3,40,44,2,1780260058.789871,1780260060.490988,1.701117
dos_light,iteration_3,40,44,3,1780260058.789871,1780260060.490988,1.701117
dos_light,iteration_3,40,44,4,1780260058.789871,1780260060.490988,1.701117
dos_light,iteration_3,40,44,5,1780260058.789871,1780260060.490988,1.701117
dos_light,iteration_3,41,45,1,1780260059.748384,1780260062.493007,2.744623
dos_light,iteration_3,41,45,2,1780260059.748384,1780260062.493007,2.744623
dos_light,iteration_3,41,45,3,1780260059.748384,1780260062.493007,2.744623
dos_light,iteration_3,41,45,4,1780260059.748384,1780260062.493007,2.744623
dos_light,iteration_3,41,45,5,1780260059.748384,1780260062.493007,2.744623
dos_light,iteration_3,42,47,1,1780260061.792592,1780260064.494970,2.702378
dos_light,iteration_3,42,47,2,1780260061.792592,1780260064.494970,2.702378
dos_light,iteration_3,42,47,3,1780260061.792592,1780260064.494970,2.702378
dos_light,iteration_3,42,47,4,1780260061.792592,1780260064.494970,2.702378
dos_light,iteration_3,42,47,5,1780260061.792592,1780260064.494970,2.702378
dos_light,iteration_3,43,49,1,1780260063.751046,1780260066.497085,2.746039
dos_light,iteration_3,43,49,2,1780260063.751046,1780260066.497085,2.746039
dos_light,iteration_3,43,49,3,1780260063.751046,1780260066.497085,2.746039
dos_light,iteration_3,43,49,4,1780260063.751046,1780260066.497085,2.746039
dos_light,iteration_3,43,49,5,1780260063.751046,1780260066.497085,2.746039
dos_light,iteration_3,44,50,1,1780260065.799003,1780260067.498147,1.699144
dos_light,iteration_3,44,50,2,1780260065.799003,1780260067.498147,1.699144
dos_light,iteration_3,44,50,3,1780260065.799003,1780260067.498147,1.699144
dos_light,iteration_3,44,50,4,1780260065.799003,1780260067.498147,1.699144
dos_light,iteration_3,44,50,5,1780260065.799003,1780260067.498147,1.699144
dos_light,iteration_3,45,51,1,1780260066.798989,1780260068.498760,1.699771
dos_light,iteration_3,45,51,2,1780260066.798989,1780260068.498760,1.699771
dos_light,iteration_3,45,51,3,1780260066.798989,1780260068.498760,1.699771
dos_light,iteration_3,45,51,4,1780260066.798989,1780260068.498760,1.699771
dos_light,iteration_3,45,51,5,1780260066.798989,1780260068.498760,1.699771
dos_light,iteration_3,46,52,1,1780260067.799441,1780260069.499233,1.699792
dos_light,iteration_3,46,52,2,1780260067.799441,1780260069.499233,1.699792
dos_light,iteration_3,46,52,3,1780260067.799441,1780260069.499233,1.699792
dos_light,iteration_3,46,52,4,1780260067.799441,1780260069.499233,1.699792
dos_light,iteration_3,46,52,5,1780260067.799441,1780260069.499233,1.699792
dos_light,iteration_3,47,53,1,1780260068.809221,1780260070.499893,1.690672
dos_light,iteration_3,47,53,2,1780260068.809221,1780260070.499893,1.690672
dos_light,iteration_3,47,53,3,1780260068.809221,1780260070.499893,1.690672
dos_light,iteration_3,47,53,4,1780260068.809221,1780260070.499893,1.690672
dos_light,iteration_3,47,53,5,1780260068.809221,1780260070.499893,1.690672
dos_light,iteration_3,48,54,1,1780260069.828955,1780260071.501641,1.672686
dos_light,iteration_3,48,54,2,1780260069.828955,1780260071.501641,1.672686
dos_light,iteration_3,48,54,3,1780260069.828955,1780260071.501641,1.672686
dos_light,iteration_3,48,54,4,1780260069.828955,1780260071.501641,1.672686
dos_light,iteration_3,48,54,5,1780260069.828955,1780260071.501641,1.672686
dos_light,iteration_3,49,55,1,1780260070.859011,1780260072.552945,1.693934
dos_light,iteration_3,49,55,2,1780260070.859011,1780260072.552945,1.693934
dos_light,iteration_3,49,55,3,1780260070.859011,1780260072.552945,1.693934
dos_light,iteration_3,49,55,4,1780260070.859011,1780260072.552945,1.693934
dos_light,iteration_3,49,55,5,1780260070.859011,1780260072.552945,1.693934
dos_light,iteration_3,50,56,1,1780260071.827256,1780260073.554194,1.726938
dos_light,iteration_3,50,56,2,1780260071.827256,1780260073.554194,1.726938
dos_light,iteration_3,50,56,3,1780260071.827256,1780260073.554194,1.726938
dos_light,iteration_3,50,56,4,1780260071.827256,1780260073.554194,1.726938
dos_light,iteration_3,50,56,5,1780260071.827256,1780260073.554194,1.726938
dos_light,iteration_3,51,57,1,1780260072.833471,1780260074.554352,1.720881
dos_light,iteration_3,51,57,2,1780260072.833471,1780260074.554352,1.720881
dos_light,iteration_3,51,57,3,1780260072.833471,1780260074.554352,1.720881
dos_light,iteration_3,51,57,4,1780260072.833471,1780260074.554352,1.720881
dos_light,iteration_3,51,57,5,1780260072.833471,1780260074.554352,1.720881
dos_light,iteration_3,52,58,1,1780260073.709641,1780260075.555739,1.846098
dos_light,iteration_3,52,58,2,1780260073.709641,1780260075.555739,1.846098
dos_light,iteration_3,52,58,3,1780260073.709641,1780260075.555739,1.846098
dos_light,iteration_3,52,58,4,1780260073.709641,1780260075.555739,1.846098
dos_light,iteration_3,52,58,5,1780260073.709641,1780260075.555739,1.846098
dos_light,iteration_3,53,59,1,1780260074.701225,1780260076.556822,1.855597
dos_light,iteration_3,53,59,2,1780260074.701225,1780260076.556822,1.855597
dos_light,iteration_3,53,59,3,1780260074.701225,1780260076.556822,1.855597
dos_light,iteration_3,53,59,4,1780260074.701225,1780260076.556822,1.855597
dos_light,iteration_3,53,59,5,1780260074.701225,1780260076.556822,1.855597
dos_light,iteration_3,54,60,1,1780260075.761012,1780260077.558042,1.797030
dos_light,iteration_3,54,60,2,1780260075.761012,1780260077.558042,1.797030
dos_light,iteration_3,54,60,3,1780260075.761012,1780260077.558042,1.797030
dos_light,iteration_3,54,60,4,1780260075.761012,1780260077.558042,1.797030
dos_light,iteration_3,54,60,5,1780260075.761012,1780260077.558042,1.797030
dos_light,iteration_3,55,61,1,1780260076.681267,1780260078.558344,1.877077
dos_light,iteration_3,55,61,2,1780260076.681267,1780260078.558344,1.877077
dos_light,iteration_3,55,61,3,1780260076.681267,1780260078.558344,1.877077
dos_light,iteration_3,55,61,4,1780260076.681267,1780260078.558344,1.877077
dos_light,iteration_3,55,61,5,1780260076.681267,1780260078.558344,1.877077
dos_light,iteration_3,56,62,1,1780260077.701355,1780260079.558807,1.857452
dos_light,iteration_3,56,62,2,1780260077.701355,1780260079.558807,1.857452
dos_light,iteration_3,56,62,3,1780260077.701355,1780260079.558807,1.857452
dos_light,iteration_3,56,62,4,1780260077.701355,1780260079.558807,1.857452
dos_light,iteration_3,56,62,5,1780260077.701355,1780260079.558807,1.857452
dos_light,iteration_3,57,63,1,1780260078.713795,1780260080.559575,1.845780
dos_light,iteration_3,57,63,2,1780260078.713795,1780260080.559575,1.845780
dos_light,iteration_3,57,63,3,1780260078.713795,1780260080.559575,1.845780
dos_light,iteration_3,57,63,4,1780260078.713795,1780260080.559575,1.845780
dos_light,iteration_3,57,63,5,1780260078.713795,1780260080.559575,1.845780
dos_light,iteration_3,58,64,1,1780260079.683437,1780260081.560839,1.877402
dos_light,iteration_3,58,64,2,1780260079.683437,1780260081.560839,1.877402
dos_light,iteration_3,58,64,3,1780260079.683437,1780260081.560839,1.877402
dos_light,iteration_3,58,64,4,1780260079.683437,1780260081.560839,1.877402
dos_light,iteration_3,58,64,5,1780260079.683437,1780260081.560839,1.877402
dos_light,iteration_3,59,65,1,1780260080.691458,1780260082.561258,1.869800
dos_light,iteration_3,59,65,2,1780260080.691458,1780260082.561258,1.869800
dos_light,iteration_3,59,65,3,1780260080.691458,1780260082.561258,1.869800
dos_light,iteration_3,59,65,4,1780260080.691458,1780260082.561258,1.869800
dos_light,iteration_3,59,65,5,1780260080.691458,1780260082.561258,1.869800
dos_light,iteration_3,60,66,1,1780260081.721345,1780260083.562119,1.840774
dos_light,iteration_3,60,66,2,1780260081.721345,1780260083.562119,1.840774
dos_light,iteration_3,60,66,3,1780260081.721345,1780260083.562119,1.840774
dos_light,iteration_3,60,66,4,1780260081.721345,1780260083.562119,1.840774
dos_light,iteration_3,60,66,5,1780260081.721345,1780260083.562119,1.840774
dos_light,iteration_3,61,67,1,1780260082.722885,1780260084.563887,1.841002
dos_light,iteration_3,61,67,2,1780260082.722885,1780260084.563887,1.841002
dos_light,iteration_3,61,67,3,1780260082.722885,1780260084.563887,1.841002
dos_light,iteration_3,61,67,4,1780260082.722885,1780260084.563887,1.841002
dos_light,iteration_3,61,67,5,1780260082.722885,1780260084.563887,1.841002
dos_light,iteration_3,62,68,1,1780260083.724669,1780260085.565379,1.840710
dos_light,iteration_3,62,68,2,1780260083.724669,1780260085.565379,1.840710
dos_light,iteration_3,62,68,3,1780260083.724669,1780260085.565379,1.840710
dos_light,iteration_3,62,68,4,1780260083.724669,1780260085.565379,1.840710
dos_light,iteration_3,62,68,5,1780260083.724669,1780260085.565379,1.840710
dos_light,iteration_3,63,69,1,1780260084.812706,1780260086.566569,1.753863
dos_light,iteration_3,63,69,2,1780260084.812706,1780260086.566569,1.753863
dos_light,iteration_3,63,69,3,1780260084.812706,1780260086.566569,1.753863
dos_light,iteration_3,63,69,4,1780260084.812706,1780260086.566569,1.753863
dos_light,iteration_3,63,69,5,1780260084.812706,1780260086.566569,1.753863
